;desDocumentoFornecedor;desAgrupamento;numberOfTransactions;committedValue;averageReceived
22;03.218.455/0001-76;03.218.455/0001-76 - J A  DISTRIBUIDORA LTDA;1;7562.88;7562.88
23;03.284.595/0001-42;03.284.595/0001-42 - GRUPO NILDO SANEAMENTO E CONSTRUCAO LTDA;16;16575.0;1035.9375
24;03.392.348/0008-36;03.392.348/0008-36 - SERVIOESTE SOLUCOES AMBIENTAIS LTDA;17;135511.74;7971.278823529411
25;03.479.428/0001-57;03.479.428/0001-57 - ATUANTE COMERCIAL LTDA - ME;5;7122.4;1424.48
26;03.541.496/0001-07;03.541.496/0001-07 - CESAR & ROCHA COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;2;3572.5;1786.25
27;03.606.427/0001-26;03.606.427/0001-26 - FUJITECH EQUIPAMENTOS MEDICOS LTDA;1;364000.0;364000.0
28;03.658.257/0001-23;03.658.257/0001-23 - LUIZ DIAS DE CASTRO FILHO;2;8748.0;4374.0
29;03.660.686/0001-35;03.660.686/0001-35 - INDUPLASTIL - INDUSTRIA DE PLASTICOS ITUIUTABA LTDA;32;31102.3;971.946875
30;03.716.848/0001-00;03.716.848/0001-00 - BRASIL MEDSUL COMERCIO, IMPORTACAO E EXPORTACAO LTDA;7;37917.090000000004;5416.727142857143
31;03.896.408/0001-81;03.896.408/0001-81 - SUELY TEREZINHA DE QUEIROZ FERREIRA;7;1594.2;227.74285714285716
32;03.945.035/0001-91;03.945.035/0001-91 - ACACIA COMERCIO DE MEDICAMENTOS LTDA;1;331.8;331.8
33;03.955.611/0001-81;03.955.611/0001-81 - PROL TENDAS LTDA;8;1459242.69;182405.33625
34;04.027.894/0007-50;04.027.894/0007-50 - DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.;1;1170.4;1170.4
35;04.235.413/0001-06;04.235.413/0001-06 - PUBLICENTER INFORMATICA COMERCIO E LOCACAO LTDA;51;1374504.7;26951.072549019606
36;04.340.890/0001-31;04.340.890/0001-31 - IRMÃOS CASTRO LTDA - ME;4;126724.8;31681.2
37;04.353.937/0001-00;04.353.937/0001-00 - CASA DAS PECAS SERVICOS LTDA;84;565153.56;6728.018571428572
38;04.463.726/0001-11;04.463.726/0001-11 - VAZLIMP IND E COM DE PRODUTOS DE LIMPEZA LTDA;7;448.03000000000003;64.00428571428571
39;04.611.754/0001-39;04.611.754/0001-39 - SUPERBALL SPORTS MATERIAL ESPORTIVO LTDA;4;1470.0;367.5
40;04.664.211/0001-80;04.664.211/0001-80 - UNI AGROMETAL LTDA;153;220351.56;1440.206274509804
41;04.798.469/0008-45;04.798.469/0008-45 - GNC AUTOMOTORES LTDA.;1;115111.0;115111.0
42;04.938.987/0001-40;04.938.987/0001-40 - MARIA EDUARDA DE OLIVEIRA MARTINS LTDA;155;318008.11;2051.6652258064514
43;04.976.094/0001-90;04.976.094/0001-90 - EXAME AUDITORES & CONSULTORES LTDA;1;10499.99;10499.99
44;05.258.798/0001-90;05.258.798/0001-90 - HGC TAVEIRA COMERCIO DE MOVEIS - EIRELI;3;8216.369999999999;2738.7899999999995
45;05.266.324/0003-51;05.266.324/0003-51 - SERQUIP - TRATAMENTO DE RESIDUOS MG LTDA;1;33000.0;33000.0
46;05.304.734/0001-88;05.304.734/0001-88 - CENTRAL DAS BOMBAS COMERCIO E SERVICOS LTDA;1;81067.5;81067.5
47;05.340.639/0001-30;05.340.639/0001-30 - PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;3;49030.7;16343.566666666666
48;05.412.147/0001-02;05.412.147/0001-02 - DENTAL OESTE EIRELI;6;8455.45;1409.2416666666668
49;05.508.553/0001-73;05.508.553/0001-73 - IKI & NANA UNIFORMES LTDA;2;14848.6;7424.3
50;05.523.731/0001-35;05.523.731/0001-35 - V.L. FUZETI - COMERCIAL;3;43720.0;14573.333333333334
51;05.538.322/0001-02;05.538.322/0001-02 - AGROMINAS COMERCIO DE PLANTAS LTDA;3;10439.0;3479.6666666666665
52;05.593.067/0001-09;05.593.067/0001-09 - UBER MEDICA E HOSPITALAR LTDA;1;3587.4;3587.4
53;05.700.700/0001-02;05.700.700/0001-02 - PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS - EIRELI;1;582.0;582.0
54;05.808.979/0001-42;05.808.979/0001-42 - V. C. DA ROCHA DISTRIBUIDORA;1;1020.0;1020.0
55;05.906.836/0001-73;05.906.836/0001-73 - VANDERLEI ALVES DE ARAUJO CPF 569.891.216-53;113;566693.54;5014.987079646018
56;05.971.897/0001-14;05.971.897/0001-14 - DISTRIBUIDORA PALMARES EIRELI;1;15822.0;15822.0
57;06.088.333/0001-09;06.088.333/0001-09 - LAZARO BEZERRA SOARES;5;1082.6;216.51999999999998
58;06.150.919/0001-48;06.150.919/0001-48 - W.L. BOLSAS DORES DE CAMPOS LTDA;1;8151.0;8151.0
59;06.986.492/0001-12;06.986.492/0001-12 - MEGALIMP HIGIENE E LIMPEZA LTDA;10;6568.0;656.8
60;07.062.925/0001-06;07.062.925/0001-06 - ORGANIZACOES MSL COMERCIO E INDUSTRIA DE MATERIAIS ELETRICOS;1;40920.0;40920.0
61;07.077.077/0001-09;07.077.077/0001-09 - A. A. VERONA & CIA. LTDA.;2;37600.0;18800.0
62;07.245.458/0001-50;07.245.458/0001-50 - DAGEAL - COMERCIO DE MATERIAL DE ESCRITORIO LTDA;7;1861.4499999999998;265.9214285714285
63;07.324.021/0001-01;07.324.021/0001-01 - ROS RIO MATERIAIS E COMERCIO LTDA;8;4140.0;517.5
64;07.502.005/0001-61;07.502.005/0001-61 - ASSOCIACAO DE ARBITROS DESPORTIVOS DO ALTO PARANAIBA - AADAP;2;20534.440000000002;10267.220000000001
65;07.583.394/0001-05;07.583.394/0001-05 - FRUTARIA NIPOLAGO LTDA;5;1900.0;380.0
66;07.677.098/0001-65;07.677.098/0001-65 - SCAPOLE MALHAS LTDA;1;6618.38;6618.38
67;07.912.053/0001-28;07.912.053/0001-28 - NATALIA BANHOS;4;4503.860000000001;1125.9650000000001
68;08.021.788/0001-24;08.021.788/0001-24 - SAFRA PLANEJAMENTO E GESTAO LTDA;1;49800.0;49800.0
69;08.088.996/0001-40;08.088.996/0001-40 - CIRURGICA ALIANCA PRODUTOS HOSPITALARES LTDA;3;2784.0;928.0
70;08.202.176/0001-38;08.202.176/0001-38 - QUIK DISTRIBUIDORA DE ARMARINHOS LTDA;21;90206.61;4295.552857142857
71;08.221.047/0001-97;08.221.047/0001-97 - ACHEI INDUSTRIA DE MOVEIS LTDA;4;10219.0;2554.75
72;08.380.296/0001-25;08.380.296/0001-25 - VISAMED COMERCIO DE MATERIAL HOSPITALAR LTDA;4;24548.989999999998;6137.2474999999995
73;08.420.626/0001-69;08.420.626/0001-69 - UBERCOPIAS E IMPRESSOS LTDA;17;56324.45;3313.2029411764706
74;08.422.075/0001-72;08.422.075/0001-72 - GONCALVES E TEIXEIRA LTDA;71;117883.25;1660.3274647887324
75;08.533.577/0001-70;08.533.577/0001-70 - JEAN C. V. FERREIRA & CIA LTDA;14;115508.0;8250.57142857143
76;08.648.188/0001-90;08.648.188/0001-90 - COMERCIAL SOARES & MOTA LTDA;2;48900.0;24450.0
77;08.666.165/0001-09;08.666.165/0001-09 - T. M. T. INSTRUMENTOS MUSICAIS LTDA;1;3705.6;3705.6
78;08.849.206/0001-00;08.849.206/0001-00 - DENTAL OPEN - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.;5;36354.0;7270.8
79;09.017.325/0001-51;09.017.325/0001-51 - CHEVROMAIS - COMERCIO DE PECAS, ACESSORIOS E LUBRIFICANTES L;4;7815.88;1953.97
80;09.117.354/0001-95;09.117.354/0001-95 - IGARATA COMERCIO DE PRODUTOS ELETRO-ELETRONICOS LTDA;15;59944.4;3996.2933333333335
81;09.222.369/0001-13;09.222.369/0001-13 - DENTAL MARIA LTDA;60;19495.89;324.93149999999997
82;09.240.575/0001-56;09.240.575/0001-56 - MARCA MAIOR DISTRIBUIÇÃO LTDA;6;46640.4;7773.400000000001
83;09.251.627/0001-90;09.251.627/0001-90 - K.C.R. INDUSTRIA E COMERCIO DE EQUIPAMENTOS EIRELI;1;1510.0;1510.0
84;09.316.105/0018-77;09.316.105/0018-77 - FRIOVIX COMERCIO DE REFRIGERACAO LTDA;3;227550.75999999998;75850.25333333333
85;09.415.124/0001-02;09.415.124/0001-02 - SOLID CONTRUTORA E SERVICOS LTDA;399;7360630.04;18447.6943358396
86;09.436.716/0001-00;09.436.716/0001-00 - PARAFUSO E CIA LF LTDA;125;147379.16;1179.03328
87;09.663.426/0001-08;09.663.426/0001-08 - TRIBOS EDITORA E DISTRIBUIDORA DE LIVROS LTDA;6;89960.0;14993.333333333334
88;10.279.430/0001-48;10.279.430/0001-48 - ROSILENE VIEIRA LOPES;10;22473.09;2247.309
89;10.449.391/0001-80;10.449.391/0001-80 - IMPLEMENTOS BH - MAQUINAS AGRICOLAS LTDA;2;142990.0;71495.0
90;10.478.755/0001-50;10.478.755/0001-50 - BEAGA HOSPITALAR LTDA;1;3868.71;3868.71
91;10.686.841/0001-58;10.686.841/0001-58 - SANTA MARIA INFORMATICA EIRELI;13;45020.0;3463.076923076923
92;10.742.589/0001-57;10.742.589/0001-57 - LUANDA COMERCIO DE SUPRIMENTOS PARA INFORMATICA LTDA;3;1363.0;454.3333333333333
93;10.785.849/0001-71;10.785.849/0001-71 - NET-UAI INTERNET PROVIDER LTDA;9;10620.0;1180.0
94;10.820.186/0001-89;10.820.186/0001-89 - NBB COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;6;8727.82;1454.6366666666665
95;10.891.103/0001-42;10.891.103/0001-42 - GINC ARTES LTDA;17;115889.42;6817.0247058823525
96;10.921.809/0001-00;10.921.809/0001-00 - D3JF EMPREENDIMENTOS COMERCIAIS EIRELI;8;27488.0;3436.0
97;10.980.875/0001-50;10.980.875/0001-50 - LUANA PEDRA HUME LTDA;1;58764.0;58764.0
98;11.023.854/0001-00;11.023.854/0001-00 - 11.023.854 WERLEY INACIO FIRMINO;2;2650.0;1325.0
99;11.087.084/0001-69;11.087.084/0001-69 - BIG MINAS COMERCIO E REPRESENTACOES LTDA;10;27040.0;2704.0
100;11.088.993/0001-11;11.088.993/0001-11 - TATA COMERCIO DE EQUIPAMENTOS PARA SAUDE, ODONTO-MEDICO LTDA;2;16860.0;8430.0
101;11.094.173/0001-32;11.094.173/0001-32 - OFFICE DO BRASIL IMPORTACAO E EXPORTACAO EIRELI;1;110.0;110.0
102;11.174.805/0001-78;11.174.805/0001-78 - SANIT ALL SERVICOS E COMERCIO LTDA;1;7700.0;7700.0
103;11.202.638/0001-21;11.202.638/0001-21 - CASTRO ARANTES QUIMICA INDUSTRIAL LTDA;20;163183.5;8159.175
104;11.251.668/0001-28;11.251.668/0001-28 - GOLD LIMP DISTRIBUIDORA DE MATERIAIS DESCARTAVEIS LTDA;2;10832.6;5416.3
105;11.262.969/0001-57;11.262.969/0001-57 - SUPRAMIL COMERCIAL LTDA;2;20872.6;10436.3
106;11.311.279/0001-40;11.311.279/0001-40 - EUNICE MARIA GONCALVES DE OLIVEIRA;1;525.32;525.32
107;11.383.230/0001-01;11.383.230/0001-01 - AMAZONAS COMERCIO DE ADESIVOS E BRINDES LTDA;1;864.0;864.0
108;11.384.015/0001-17;11.384.015/0001-17 - ATLANTICA DIDATICA & PEDAGOGICA DISTIBUIDORA LTDA;4;39105.31;9776.3275
109;11.405.384/0001-49;11.405.384/0001-49 - ALFA MED SISTEMAS MEDICOS LTDA;2;298900.0;149450.0
110;11.466.953/0001-66;11.466.953/0001-66 - EME ENGENHARIA AMBIENTAL LTDA;1;0.0;0.0
111;11.491.331/0001-98;11.491.331/0001-98 - TARGET ENGENHARIA CIVIL E ELETRICA LTDA;2;449222.5;224611.25
112;11.496.215/0001-61;11.496.215/0001-61 - COMPACT POWER MAQUINAS LTDA;2;124000.0;62000.0
113;11.592.811/0001-45;11.592.811/0001-45 - 11.592.811 CLEBER ROBERTO FELICIO;13;5166.0;397.38461538461536
114;11.601.765/0001-01;11.601.765/0001-01 - CARLOS HUMBERTO PRIMO;1;10384.0;10384.0
115;11.674.540/0001-77;11.674.540/0001-77 - EQUIPOS COMERCIAL LTDA;4;0.0;0.0
116;11.708.655/0001-35;11.708.655/0001-35 - M&R EQUIPAMENTOS E MOVEIS;1;5784.0;5784.0
117;12.113.877/0001-78;12.113.877/0001-78 - AUTONOMY EMPREENDIMENTOS LTDA;4;104149.0;26037.25
118;12.250.390/0001-37;12.250.390/0001-37 - GALPAO DA CONSTRUCAO LTDA;2;10516.35;5258.175
119;12.461.122/0001-64;12.461.122/0001-64 - ARCEPATOS DISTRIBUIDORA LTDA;74;141279.93;1909.188243243243
120;12.811.487/0001-71;12.811.487/0001-71 - MULTISUL COMERCIO E DISTRIBUICAO LTDA;13;13265.92;1020.4553846153847
121;12.967.916/0001-02;12.967.916/0001-02 - CIRURGICA IZAMED LTDA;1;1380.0;1380.0
122;13.169.585/0001-10;13.169.585/0001-10 - CANEDO DISTRIBUIDORA DE LUBRIFICANTES LTDA;4;26474.0;6618.5
123;13.545.473/0001-16;13.545.473/0001-16 - LUKAUTO - COMERCIO DE PNEUMATICOS E PECAS LTDA;1;3197.8;3197.8
124;13.609.673/0001-95;13.609.673/0001-95 - CARTUCHO.COM LTDA;14;6553.12;468.08
125;13.660.382/0001-21;13.660.382/0001-21 - ADRIANO FERREIRA DA SILVA - CPF 07527343699;1;6900.0;6900.0
126;13.704.844/0001-65;13.704.844/0001-65 - LIFETEC HOSPITALAR LTDA;20;1314500.0;65725.0
127;13.759.572/0001-09;13.759.572/0001-09 - MOBILLE-ACO COMERCIO VAREJISTA DE MOVEIS LTDA;7;38212.0;5458.857142857143
128;13.833.079/0001-83;13.833.079/0001-83 - AUTOMATIZA BRASIL LTDA;3;15550.0;5183.333333333333
129;14.065.989/0001-26;14.065.989/0001-26 - CONTIGO SOLUCOES PARA GESTAO PUBLICA LTDA;2;8125.0;4062.5
130;14.103.697/0001-30;14.103.697/0001-30 - TF LIMA PLAY 2 SPORTS LTDA;1;689.6;689.6
131;14.302.501/0001-37;14.302.501/0001-37 - DUNORTE COMERCIO DE MADEIRAS LTDA;5;203110.0;40622.0
132;14.420.347/0001-06;14.420.347/0001-06 - IGUATEMI COMERCIO ATACADISTA EIRELI;1;11651.7;11651.7
133;14.482.258/0001-86;14.482.258/0001-86 - POLITEJO BRASIL   INDUSTRIA DE PLASTICOS LTDA;2;138250.0;69125.0
134;14.496.887/0001-65;14.496.887/0001-65 - CELSO MACHADO DE LIMA & CIA LTDA;299;394217.7;1318.4538461538461
135;14.521.556/0001-38;14.521.556/0001-38 - MORAIS & LIMA LTDA;7;4833.9400000000005;690.5628571428572
136;14.525.031/0001-70;14.525.031/0001-70 - T.I TECNOLOGIA E SOLUCOES LTDA;1;2763.0;2763.0
137;14.595.725/0001-84;14.595.725/0001-84 - NOVASUL COMERCIO DE PRODUTOS HOSPITALARES LTDA;8;7025.3;878.1625
138;14.780.286/0001-80;14.780.286/0001-80 - SANTAFE DISTRIBUIDORA LTDA;14;45876.32;3276.88
139;14.905.502/0001-76;14.905.502/0001-76 - EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA;26;10347.12;397.9661538461539
140;15.153.524/0001-90;15.153.524/0001-90 - SANIGRAN LTDA;1;1469.29;1469.29
141;15.249.381/0001-14;15.249.381/0001-14 - WEEMAC MAQUINAS E EQUIPAMENTOS EIRELI;2;35865.0;17932.5
142;15.295.825/0001-58;15.295.825/0001-58 - C S N PANIFICACOES LTDA;39;61574.43;1578.8315384615385
143;15.341.227/0001-78;15.341.227/0001-78 - PREMOLAGO PREMOLDADOS E SERRALHERIA EIRELI;22;56612.020000000004;2573.2736363636363
144;15.398.703/0001-97;15.398.703/0001-97 - LAB COMPRAS LTDA;5;66048.32;13209.664
145;15.427.410/0001-90;15.427.410/0001-90 - ANIMALLE MUNDO PET LTDA;2;11294.89;5647.445
146;15.427.657/0001-07;15.427.657/0001-07 - LYRON INFORMATICA LTDA ME;1;8320.0;8320.0
147;15.644.251/0001-86;15.644.251/0001-86 - GMAES TELECOM LTDA;7;19729.350000000002;2818.4785714285717
148;16.366.888/0001-10;16.366.888/0001-10 - DIPROM - DISTRIBUIDORA DE PRODUTOS ODONTOLOGICOS E MATERIAIS;5;9342.85;1868.5700000000002
149;16.600.086/0001-23;16.600.086/0001-23 - TATU POCOS ARTESIANOS LTDA;6;217831.64;36305.27333333334
150;17.121.657/0001-00;17.121.657/0001-00 - NILSON MOREIRA CARDOSO;28;516046.0;18430.214285714286
151;17.232.708/0001-70;17.232.708/0001-70 - CLERIO VICENTE DE CASTRO;47;2616237.03;55664.61765957446
152;17.243.650/0001-60;17.243.650/0001-60 - EMBRAC - EMPRESA BRASILEIRA DE ASSISTENCIA CULTURAL LTD;1;7606.0;7606.0
153;17.267.774/0001-86;17.267.774/0001-86 - MARCATTO INSTRUMENTOS MUSICAIS LIMITADA;1;4624.0;4624.0
154;17.316.848/0001-27;17.316.848/0001-27 - DANIEL BRAGA DOS SANTOS 06534626624;6;25339.0;4223.166666666667
155;17.737.428/0001-14;17.737.428/0001-14 - HOSPITRONICA - COMERCIO DE EQUIPAMENTOS MEDICO HOSPITALAR LT;1;4680.0;4680.0
156;17.772.398/0001-87;17.772.398/0001-87 - MS SEGURANCA ELETRONICA LTDA;28;50025.64;1786.6299999999999
157;17.791.755/0001-54;17.791.755/0001-54 - IDPROMO COMERCIAL EIRELI;1;142.8;142.8
158;17.951.624/0001-97;17.951.624/0001-97 - HC SUPRIMENTOS LTDA;1;870.0;870.0
159;17.974.912/0001-67;17.974.912/0001-67 - CAMISETAZ CONFECCOES LTDA;6;65430.16;10905.026666666667
160;18.053.816/0001-49;18.053.816/0001-49 - PHD AMBIENTAL LTDA;2;19180.0;9590.0
161;18.202.203/0001-26;18.202.203/0001-26 - SUARES DISTRIBUIDORA DE PRODUTOS DE LIMPEZA LTDA;8;57454.0;7181.75
162;18.269.125/0001-87;18.269.125/0001-87 - BIOHOSP PRODUTOS HOSPITALARES SA;1;1339.2;1339.2
163;18.274.923/0001-05;18.274.923/0001-05 - MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA;1;399.84;399.84
164;18.299.027/0001-92;18.299.027/0001-92 - REVESTE MAIS TINTAS E REVESTIMENTOS ACRILICOS LTDA;10;51633.07;5163.307
165;18.370.670/0001-65;18.370.670/0001-65 - AGROCAMPO COMERCIO DE PRODUTOS AGROPECUARIOS LTDA;8;215914.9;26989.3625
166;18.493.830/0001-63;18.493.830/0001-63 - META X INDUSTRIA E COMERCIO LTDA ME;3;17662.0;5887.333333333333
167;18.606.765/0001-35;18.606.765/0001-35 - TIAGO GONCALVES DA SILVA 08955823681;10;297591.34;29759.134000000002
168;18.774.985/0001-78;18.774.985/0001-78 - REGO ESPORTES E CIA LTDA;1;781.74;781.74
169;18.905.288/0001-09;18.905.288/0001-09 - AQUARELA COMERCIO E SERVICOS - EIRELI;6;16453.5;2742.25
170;18.962.982/0001-68;18.962.982/0001-68 - NOVA DENTAL COMERCIO E REPRESENTACAO DE PRODUTOS ODONTOLOGIC;12;44706.71;3725.5591666666664
171;19.050.715/0001-87;19.050.715/0001-87 - COPAVE COMERCIAL PATENSE DE VEICULOS S A;3;209870.0;69956.66666666667
172;19.061.289/0001-87;19.061.289/0001-87 - MARES SERVICOS E COMERCIO DE EQUIPAMENTOS LTDA;2;3793.38;1896.69
173;19.103.290/0001-27;19.103.290/0001-27 - COMERCIAL MAURISTELA LTDA;18;34492.3;1916.238888888889
174;19.104.617/0001-85;19.104.617/0001-85 - CARDOSO E AGUIAR COMERCIO E SERVICOS LTDA;17;24738.0;1455.1764705882354
175;19.188.783/0001-07;19.188.783/0001-07 - PROCIR PRODUTOS PARA SAUDE LTDA;7;3570.12;510.01714285714286
176;19.277.764/0001-57;19.277.764/0001-57 - LOMBARDI LUBRIFICANTES LTDA;15;74971.0;4998.066666666667
177;19.316.524/0001-14;19.316.524/0001-14 - DELTA SHOP - DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;1;6315.0;6315.0
178;19.454.333/0001-19;19.454.333/0001-19 - MASTERINFOR COMERCIAL E SUPRIMENTOS DE INFORMATICA EIRELI;2;2047.48;1023.74
179;19.756.617/0001-60;19.756.617/0001-60 - NOROESTE TREINAMENTOS LTDA;4;61668.729999999996;15417.182499999999
180;19.867.048/0001-20;19.867.048/0001-20 - KHRONUS SAUDE E EDUCACAO LTDA;1;15900.0;15900.0
181;19.977.585/0001-22;19.977.585/0001-22 - HORIZONTE COMERCIO E DISTRIBUIDORA LTDA;30;97613.3;3253.7766666666666
182;20.030.086/0001-02;20.030.086/0001-02 - AUTO ZEMA LIMITADA;5;441600.0;88320.0
183;20.040.746/0001-36;20.040.746/0001-36 - M3 COMERCIO SOFTWARE EIRELI;4;27000.0;6750.0
184;20.048.992/0001-34;20.048.992/0001-34 - DIEGO FERREIRA AMORIM 11730392601;4;12437.9;3109.475
185;20.161.464/0001-97;20.161.464/0001-97 - ECO PLAST COMERCIO LTDA;16;36452.99;2278.311875
186;20.351.700/0001-38;20.351.700/0001-38 - VRIO SOLUCOES SERVICOS DE MONTAGENS MOVEIS EIRELI;4;132990.0;33247.5
187;20.422.783/0001-09;20.422.783/0001-09 - ERK EQUIPAMENTOS LTDA;1;0.0;0.0
188;20.459.928/0001-46;20.459.928/0001-46 - TRATORPATOS LTDA;166;1844185.67;11109.552228915662
189;20.502.109/0001-34;20.502.109/0001-34 - SANRE COMERCIO E IMPORTACAO LTDA;1;1860.0;1860.0
190;20.649.395/0001-65;20.649.395/0001-65 - J. MARANGONI COMERCIAL - IMPORTACAO E EXPORTACAO EIRELI;3;12935.0;4311.666666666667
191;20.741.993/0001-60;20.741.993/0001-60 - EFETIVO 3D INDUSTRIA E COMERCIO LTDA;2;19550.0;9775.0
192;20.893.199/0001-31;20.893.199/0001-31 - CAROLINE BRAGA TEIXEIRA 05142527666;1;55000.0;55000.0
193;20.918.668/0001-20;20.918.668/0001-20 - MEDICINALI PRODUTOS PARA SAUDE LTDA;2;2360.7000000000003;1180.3500000000001
194;21.189.554/0001-59;21.189.554/0001-59 - TS FARMA DISTRIBUIDORA LTDA;3;8927.4;2975.7999999999997
195;21.227.039/0001-16;21.227.039/0001-16 - LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;10;14974.06;1497.406
196;21.276.825/0001-03;21.276.825/0001-03 - SILVIO VIGIDO;3;65927.0;21975.666666666668
197;21.344.856/0001-54;21.344.856/0001-54 - AGROINDUSTRIAL FREITAS LTDA;1;21000.0;21000.0
198;21.648.903/0001-53;21.648.903/0001-53 - MARCIEUDER MARCILIO FERNANDES;4;13938.28;3484.57
199;21.856.981/0001-43;21.856.981/0001-43 - WTRADE INTERMEDIACAO DE NEGOCIOS LTDA;25;19478.08;779.1232000000001
200;21dae3b3b55f04a8dde765e5f4e5061a2287b38d4031c451d348042610e05a65;***.774.416-** - KARLA CRISTINA DE SOUSA;50;549720.08;10994.4016
201;22.025.872/0001-47;22.025.872/0001-47 - EGS COMERCIO DE BRINQUEDOS LTDA;1;17657.0;17657.0
202;22.327.120/0001-30;22.327.120/0001-30 - SAGATI COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRELI;3;2140.6;713.5333333333333
203;22.425.550/0001-95;22.425.550/0001-95 - LPM DISTRIBUIDORA LTDA;1;53625.0;53625.0
204;22.613.208/0001-19;22.613.208/0001-19 - DEDETIZADORA ITABIRITO LTDA;35;35332.45;1009.4985714285714
205;22.646.044/0001-26;22.646.044/0001-26 - VIEIRA E ROCHA COMERCIO ATACADISTA DE PRODUTOS QUIMICOS LTDA;3;5549.87;1849.9566666666667
206;22.665.775/0001-19;22.665.775/0001-19 - ROKA ASSISTANCE COMERCIO E SERVICOS LTDA;1;12360.0;12360.0
207;22.683.658/0001-88;22.683.658/0001-88 - ELETROMINAS MATERIAIS ELETRICOS E FERRAGENS LIMITADA;16;31931.76;1995.735
208;22.924.085/0001-37;22.924.085/0001-37 - GOVPRINT SOLUCOES GRAFICAS E EDITORA LTDA;6;17755.3;2959.2166666666667
209;23.149.874/0001-00;23.149.874/0001-00 - M. S. RIOS PRODUTOS DE DIETA;1;0.0;0.0
210;23.191.397/0001-41;23.191.397/0001-41 - MED LIFE INDUSTRIA E COMERCIO DE MOVEIS EIRELI;4;13555.88;3388.97
211;23.317.916/0001-75;23.317.916/0001-75 - MUNDO OFFICE LTDA;7;45000.0;6428.571428571428
212;23.407.794/0001-08;23.407.794/0001-08 - ISRAEL E ISRAEL LTDA;160;341139.69;2132.1230625
213;23.426.176/0001-05;23.426.176/0001-05 - ALINE GABRIELE DA SILVA SERAFIM 09484913610;4;160500.0;40125.0
